Total_Reward,Total_Loss,Total_Accuracy,Steps,Epsilons
-134.16802079334855,0.0,0.0,57.0,1.0
-269.6830619705768,0.0,0.0,127.0,0.995
-154.657021735504,0.0,0.0,98.0,0.990025
-462.0540287114617,0.0,0.0,109.0,0.985074875
-4.197703471197173,0.0,0.0,78.0,0.9801495006250001
-118.57453621287246,0.0,0.0,100.0,0.9752487531218751
-187.08320741168632,0.0,0.0,84.0,0.9703725093562657
-500.0853084723352,0.0,0.0,110.0,0.9655206468094844
-133.99316416636654,0.0,0.0,82.0,0.960693043575437
-163.46954672798944,0.0,0.0,108.0,0.9558895783575597
-430.2527993830829,1857.7750062942505,36.0,105.0,0.9511101304657719
-221.22544966575282,2527.602228164673,63.03125,101.0,0.946354579813443
-239.92517700611918,1891.325174689293,40.125,64.0,0.9416228069143757
-115.58298867208808,2282.5308887660503,33.625,63.0,0.9369146928798039
-157.5514414700255,2549.734002351761,49.0625,86.0,0.9322301194154049
-234.40815745723143,1896.9740542471409,54.15625,71.0,0.9275689688183278
-109.768502073513,1775.0469354987144,63.21875,77.0,0.9229311239742362
-101.94635120656054,2725.165678292513,103.25,123.0,0.918316468354365
-247.95097666765403,2762.75444483757,89.75,102.0,0.9137248860125932
-221.11868146484468,2006.4378329068422,86.75,96.0,0.9091562615825302
-151.36477218632496,1793.5748752951622,72.0625,81.0,0.9046104802746175
-112.03451289530562,1839.5744388699532,62.84375,70.0,0.9000874278732445
-185.40873477875772,1811.501999810338,66.75,75.0,0.8955869907338783
-155.08882088658498,1707.8098456710577,63.34375,71.0,0.8911090557802088
-237.73567561570863,2155.076337456703,78.78125,88.0,0.8866535105013078
-146.6457990530335,2554.6753408014774,93.6875,106.0,0.8822202429488013
-199.47818776889693,1725.668706253171,78.21875,88.0,0.8778091417340573
-229.96595968765322,1479.6906419247389,82.9375,93.0,0.8734200960253871
-121.27868913685147,2466.1920480281115,109.28125,121.0,0.8690529955452602
-289.62180817567275,3113.655301645398,130.21875,146.0,0.8647077305675338
-319.6369075748619,2332.919814839959,101.8125,114.0,0.8603841919146962
-271.2122935004576,2078.137982994318,112.34375,127.0,0.8560822709551227
-179.36428595582026,1918.5714561194181,87.78125,98.0,0.851801859600347
-166.55205573772014,1792.5413599908352,93.84375,106.0,0.8475428503023453
-181.33750395187565,1877.0420800447464,87.53125,98.0,0.8433051360508336
-188.22189440854612,1832.7205517739058,102.125,115.0,0.8390886103705794
-188.7409869499989,1329.0672856122255,67.90625,77.0,0.8348931673187264
-218.29285101865023,2231.510227292776,87.5625,99.0,0.8307187014821328
