Total_Reward,Total_Loss,Total_Accuracy,Steps,Epsilons
-134.16802079334855,0.0,0.0,57.0,1.0
-269.6830619705768,0.0,0.0,127.0,0.995
-154.657021735504,0.0,0.0,98.0,0.990025
-462.0540287114617,0.0,0.0,109.0,0.985074875
-4.197703471197173,0.0,0.0,78.0,0.9801495006250001
-118.57453621287246,0.0,0.0,100.0,0.9752487531218751
-187.08320741168632,0.0,0.0,84.0,0.9703725093562657
-500.0853084723352,0.0,0.0,110.0,0.9655206468094844
-133.99316416636654,0.0,0.0,82.0,0.960693043575437
-163.46954672798944,0.0,0.0,108.0,0.9558895783575597
-430.2527993830829,1854.9971925020218,35.84375,105.0,0.9511101304657719
-221.22544966575282,2529.310750603676,62.5625,101.0,0.946354579813443
-239.92517700611918,1893.8490123152733,40.375,64.0,0.9416228069143757
-115.58298867208808,2286.975972622633,33.46875,63.0,0.9369146928798039
-157.5514414700255,2555.465366899967,48.71875,86.0,0.9322301194154049
-234.40815745723143,1902.3073081970215,54.34375,71.0,0.9275689688183278
-109.768502073513,1774.5606323182583,63.90625,77.0,0.9229311239742362
-343.59617925364023,2447.6983229219913,93.8125,110.0,0.918316468354365
-109.35827616789977,1637.2059123814106,59.28125,68.0,0.9137248860125932
-132.14060802565496,1609.9016069471836,56.3125,63.0,0.9091562615825302
-199.09701036949795,2441.6202326118946,96.5,108.0,0.9046104802746175
-380.4164863899136,1585.6340251415968,67.375,76.0,0.9000874278732445
-135.72041853219125,2105.5409241765738,69.0625,78.0,0.8955869907338783
-72.69558126590877,1371.3463000059128,59.78125,67.0,0.8911090557802088
-159.28704708253736,1634.3225927948952,84.28125,94.0,0.8866535105013078
-234.68418925642783,2499.588092148304,78.53125,87.0,0.8822202429488013
-165.12988221941055,3545.6617943942547,150.3125,169.0,0.8778091417340573
-119.91595874781576,2206.5186022520065,104.6875,116.0,0.8734200960253871
-65.29117377015393,2813.3944874554873,125.46875,139.0,0.8690529955452602
-115.08093896753182,1332.009513437748,67.59375,75.0,0.8647077305675338
-300.6760598460781,2421.637684881687,92.5625,103.0,0.8603841919146962
-154.32036557686558,1681.5056503415108,74.84375,84.0,0.8560822709551227
-188.89291092819906,2891.3132280409336,106.59375,119.0,0.851801859600347
-369.2854179319822,2026.6548855602741,110.5625,123.0,0.8475428503023453
-357.56335018477176,2429.1155699640512,117.125,132.0,0.8433051360508336
-182.60027506050318,1700.3723326027393,81.40625,92.0,0.8390886103705794
-22.88623675256413,2189.3405182361603,97.09375,111.0,0.8348931673187264
-222.76849640066308,1988.731435507536,106.53125,122.0,0.8307187014821328
