Total_Reward,Total_Loss,Total_Accuracy,Steps,Epsilons
-134.16802079334855,0.0,0.0,57.0,1.0
-269.6830619705768,0.0,0.0,127.0,0.995
-154.657021735504,0.0,0.0,98.0,0.990025
-462.0540287114617,0.0,0.0,109.0,0.985074875
-4.197703471197173,0.0,0.0,78.0,0.9801495006250001
-118.57453621287246,0.0,0.0,100.0,0.9752487531218751
-187.08320741168632,0.0,0.0,84.0,0.9703725093562657
-500.0853084723352,0.0,0.0,110.0,0.9655206468094844
-133.99316416636654,0.0,0.0,82.0,0.960693043575437
-163.46954672798944,0.0,0.0,108.0,0.9558895783575597
-430.2527993830829,1856.3860345482826,35.90625,105.0,0.9511101304657719
-221.22544966575282,2528.498858690262,62.65625,101.0,0.946354579813443
-239.92517700611918,1892.6002852916718,40.3125,64.0,0.9416228069143757
-115.58298867208808,2284.772594034672,33.5625,63.0,0.9369146928798039
-157.5514414700255,2552.279298722744,48.875,86.0,0.9322301194154049
-234.40815745723143,1898.655283331871,54.78125,71.0,0.9275689688183278
-109.768502073513,1773.5468410849571,63.53125,77.0,0.9229311239742362
-148.69443218960419,2602.1210573613644,103.34375,122.0,0.918316468354365
-265.4657928211582,2819.8845173716545,96.5625,110.0,0.9137248860125932
-188.2040702412193,2518.885337933898,91.59375,103.0,0.9091562615825302
-152.63673997558033,1154.0464235544205,69.9375,79.0,0.9046104802746175
-186.8104648596965,1833.5332468152046,64.28125,72.0,0.9000874278732445
-322.2492805561809,3051.6442425847054,124.71875,139.0,0.8955869907338783
-193.75048512416197,2362.6774635612965,91.875,102.0,0.8911090557802088
-68.36429388650132,3209.9013200998306,130.34375,143.0,0.8866535105013078
-208.07461579388678,1707.3660427331924,70.96875,78.0,0.8822202429488013
-219.1134990849058,1172.1387375742197,65.1875,71.0,0.8778091417340573
-75.13773360021005,1557.185336098075,82.65625,90.0,0.8734200960253871
-63.926736883503196,1930.6889322698116,72.5,81.0,0.8690529955452602
-253.0242281256665,2730.5715298354626,131.25,145.0,0.8647077305675338
-303.7952707755014,1596.3981562256813,57.21875,63.0,0.8603841919146962
-316.68513923013813,1968.0005250275135,104.0,114.0,0.8560822709551227
-277.6836403878307,2668.6832804083824,118.4375,130.0,0.851801859600347
-196.80300692364784,2103.7238497436047,81.34375,90.0,0.8475428503023453
-124.98228018974264,2916.587257683277,102.3125,114.0,0.8433051360508336
-186.89642936673687,1561.8639244139194,74.8125,83.0,0.8390886103705794
-243.57342768163835,3529.7610924094915,105.9375,120.0,0.8348931673187264
-98.80560918112721,1901.6662880927324,119.78125,135.0,0.8307187014821328
