Total_Reward,Total_Loss,Total_Accuracy,Steps,Epsilons
-149.40285905077317,0.0,0.0,83.0,1.0
-187.90480539533328,0.0,0.0,76.0,0.995
-221.78455767431245,0.0,0.0,111.0,0.990025
-208.6024268573883,0.0,0.0,108.0,0.985074875
-90.75655892340674,0.0,0.0,98.0,0.9801495006250001
-110.60351546994904,0.0,0.0,78.0,0.9752487531218751
-334.99052560679274,0.0,0.0,112.0,0.9703725093562657
-247.8344929198867,0.0,0.0,59.0,0.9655206468094844
-210.73248804293573,0.0,0.0,84.0,0.960693043575437
-165.71512632422093,0.0,0.0,104.0,0.9558895783575597
-160.22275930851288,81.20830583572388,0.90625,88.0,0.9511101304657719
-142.76096058779774,2562.3729802668095,78.8125,137.0,0.946354579813443
-120.98983325290838,2035.0240740180016,43.09375,73.0,0.9416228069143757
-294.1286876185044,2585.8917880654335,42.90625,67.0,0.9369146928798039
-281.5805897994211,2458.6660085320473,59.96875,90.0,0.9322301194154049
-127.31961100099451,1824.4355980157852,57.9375,81.0,0.9275689688183278
-123.17330651030359,1278.2714105248451,46.03125,61.0,0.9229311239742362
-134.17070567490327,1723.519606590271,54.84375,69.0,0.918316468354365
-337.41509855861307,1923.356046706438,67.53125,84.0,0.9137248860125932
-271.0738180472856,3664.4322717785835,92.96875,117.0,0.9091562615825302
-205.2435962041264,3098.9044981598854,87.4375,113.0,0.9046104802746175
-145.20239315722068,2918.5638396441936,81.09375,103.0,0.9000874278732445
-88.36268984241974,3646.650730252266,87.0,110.0,0.8955869907338783
-178.2416668884662,1749.5545136034489,65.03125,81.0,0.8911090557802088
-109.76859417584488,1322.3855239748955,59.09375,74.0,0.8866535105013078
-249.35250460128006,2159.694162040949,57.34375,74.0,0.8822202429488013
-310.2264134080142,3123.3474740982056,84.46875,111.0,0.8778091417340573
-87.24551276324375,4395.638731300831,110.03125,144.0,0.8734200960253871
-359.3456790134195,1909.0420307517052,64.34375,84.0,0.8690529955452602
-164.74037781336563,5655.62059545517,130.28125,174.0,0.8647077305675338
24.72279508162447,2273.751447826624,62.78125,86.0,0.8603841919146962
-472.879842342005,3343.7877990603447,88.75,119.0,0.8560822709551227
-148.2811703462703,2556.6539099812508,64.1875,85.0,0.851801859600347
-314.841282135483,100377.51555484533,3488.34375,5001.0,0.8475428503023453
-129.91319656549814,1291.5745173692703,47.1875,70.0,0.8433051360508336
-196.12497910298876,1226.5541429519653,44.84375,68.0,0.8390886103705794
-145.6891712813577,2033.300024151802,87.625,136.0,0.8348931673187264
-169.83360658162616,1220.333830356598,64.125,96.0,0.8307187014821328
-234.9980315289447,2259.0370119810104,85.65625,129.0,0.8265651079747222
-216.85859416973543,1749.469353377819,73.09375,109.0,0.8224322824348486
-460.81095975753306,1596.3842449188232,57.15625,85.0,0.8183201210226743
-60.4533235758975,1694.9082903862,79.125,115.0,0.8142285204175609
-111.66197640544564,1948.9162680506706,63.46875,95.0,0.810157377815473
-316.4965455968026,2321.553251862526,99.21875,146.0,0.8061065909263957
-201.81306915244053,1468.605153143406,67.34375,102.0,0.8020760579717637
-128.83928534102762,1543.668027639389,55.4375,81.0,0.798065677681905
-167.27114732570635,1886.0832743644714,75.1875,113.0,0.7940753492934954
-326.9803522325458,2363.9810847640038,97.0625,142.0,0.7901049725470279
-480.4114513705974,1585.040127158165,76.625,112.0,0.7861544476842928
-472.74002567930853,2705.3650752305984,121.65625,178.0,0.7822236754458713
-353.96480530796657,1858.7761398553848,93.65625,136.0,0.778312557068642
-287.3402415379684,1257.231251835823,56.5,82.0,0.7744209942832988
-235.61854856537053,2498.6863065958023,98.90625,146.0,0.7705488893118823
-212.9708247022797,2083.7361114025116,90.59375,131.0,0.7666961448653229
-149.39542038537655,2387.4623099565506,87.0,127.0,0.7628626641409962
-176.45818561143687,1403.5919814407825,72.1875,106.0,0.7590483508202912
-93.68542875137427,2429.8348804712296,83.375,122.0,0.7552531090661897
-67.53196657729961,2307.261634171009,88.5625,133.0,0.7514768435208588
-218.8508699196971,2222.556667506695,96.78125,141.0,0.7477194593032545
-159.85939555982404,1566.071361064911,73.0625,105.0,0.7439808620067382
-140.46855609204727,2091.0914660692215,70.53125,100.0,0.7402609576967045
-406.6937037103043,3429.5479264855385,135.59375,194.0,0.736559652908221
-489.2161679657585,2252.210750877857,88.0,127.0,0.7328768546436799
-144.0478860092934,1400.3339012265205,57.59375,82.0,0.7292124703704616
-148.39977684083547,1842.283364534378,65.375,93.0,0.7255664080186093
-220.88807884383752,2102.626213788986,85.0625,120.0,0.7219385759785162
-147.1298955332033,1752.315543293953,64.5625,92.0,0.7183288830986236
-113.1347556152225,2228.7638635635376,105.96875,147.0,0.7147372386831305
-309.9009467388589,1851.7703368663788,105.21875,149.0,0.7111635524897149
-338.1057489983024,2693.8975800275803,130.75,186.0,0.7076077347272662
-336.69779461921866,1755.4978546500206,73.1875,105.0,0.7040696960536299
-345.28528784268974,2800.659120082855,108.46875,154.0,0.7005493475733617
-54.94819863417252,2004.2232102751732,71.21875,104.0,0.697046600835495
-238.46380242466918,2042.2381026744843,74.625,107.0,0.6935613678313175
-84.24217801404755,1936.119388103485,68.28125,99.0,0.6900935609921609
-316.2198396667736,1576.1196939349174,76.125,109.0,0.6866430931872001
-82.60442119895549,1537.3877050876617,74.5,107.0,0.6832098777212641
-246.8382328882884,2976.729585647583,121.59375,173.0,0.6797938283326578
-257.1637358380011,2852.9589877724648,117.71875,169.0,0.6763948591909945
-158.29198112429955,2929.2881836891174,138.3125,198.0,0.6730128848950395
-220.66572797798065,2757.6891355514526,118.96875,173.0,0.6696478204705644
-390.48051415880917,2661.007374882698,125.875,180.0,0.6662995813682115
-85.88003614097968,1359.8274214863777,55.6875,81.0,0.6629680834613705
-237.59950853875284,2836.703908085823,120.875,176.0,0.6596532430440636
-209.49968687298013,1740.5430290102959,83.65625,120.0,0.6563549768288433
-237.2876284404596,2204.955066859722,106.03125,150.0,0.653073201944699
-270.0870011147685,2185.667800486088,110.8125,158.0,0.6498078359349755
-161.8084508209593,2489.0511658787727,90.40625,128.0,0.6465587967553006
-316.5842336591435,2062.8147986233234,86.3125,124.0,0.6433260027715241
-331.90805985527095,2195.5569972395897,98.21875,136.0,0.6401093727576664
-165.7391126690963,1461.5135875344276,87.96875,125.0,0.6369088258938781
-162.3504919540532,748.886970937252,55.6875,77.0,0.6337242817644086
-241.00188863146832,2567.5142510533333,111.59375,155.0,0.6305556603555866
-249.93240317842861,2760.325714468956,108.53125,155.0,0.6274028820538087
-268.9185407873807,1748.5651279687881,105.25,145.0,0.6242658676435396
-206.4415968798836,2388.9001436829567,128.53125,183.0,0.6211445383053219
-245.1668887558584,1797.046922147274,87.40625,124.0,0.6180388156137953
-134.8353647491532,4179.625888675451,213.53125,302.0,0.6149486215357263
-148.48925154176496,2315.6629194021225,108.8125,154.0,0.6118738784280476
-239.93924300780753,2460.3851110339165,125.75,176.0,0.6088145090359074
-186.97135419966492,1731.5688926875591,91.65625,126.0,0.6057704364907278
-230.77819950407698,1433.9885178804398,121.28125,170.0,0.6027415843082742
-124.15669409015803,1226.3002811074257,84.15625,117.0,0.5997278763867329
-168.05038352706785,1469.494218468666,61.09375,85.0,0.5967292370047992
-348.13056629465297,2283.531885266304,125.9375,174.0,0.5937455908197752
-128.84904712897452,2131.995785355568,119.53125,167.0,0.5907768628656763
-156.476645643775,4413.408070385456,215.8125,306.0,0.5878229785513479
-173.95547173325258,2678.413415014744,137.0625,193.0,0.5848838636585911
-493.1850972173499,2378.982347905636,165.3125,231.0,0.5819594443402982
-214.01304864914707,1756.9305674433708,106.84375,149.0,0.5790496471185967
-262.06626534176206,2637.982379436493,185.9375,260.0,0.5761543988830038
-156.8271089783588,4429.770123004913,253.5625,356.0,0.5732736268885887
-186.36534529706722,2085.7374306321144,107.9375,153.0,0.5704072587541458
-291.6062650611186,4199.265345096588,228.15625,321.0,0.567555222460375
-319.0560940812326,2076.619553387165,111.5625,158.0,0.5647174463480732
-117.22470170897377,1795.2734055519104,121.28125,168.0,0.5618938591163328
-155.7596356965592,1131.5356299877167,75.75,105.0,0.5590843898207511
-201.44421017698113,1415.5979677438736,120.5,171.0,0.5562889678716474
-212.93475743163697,1704.883361518383,87.125,125.0,0.5535075230322891
-209.06108623711046,1799.750270307064,103.4375,147.0,0.5507399854171277
-174.32075937383848,2267.84375,137.5625,197.0,0.547986285490042
-183.723291832997,2120.0986875891685,145.6875,208.0,0.5452463540625918
-288.463128029164,3552.6189566254616,242.15625,345.0,0.5425201222922789
-188.67961081150423,1377.1255685687065,89.78125,128.0,0.5398075216808175
-126.48894504922576,1275.3725492954254,90.8125,129.0,0.5371084840724134
-339.8585691647344,2999.3192304968834,159.25,231.0,0.5344229416520513
-452.6972203630758,1825.1337670087814,113.875,165.0,0.531750826943791
-172.11974783797498,2438.7276535630226,152.78125,224.0,0.5290920728090721
-194.75192557232123,2451.3411818146706,135.71875,197.0,0.5264466124450268
-275.2667750980189,1649.0720950365067,98.125,142.0,0.5238143793828016
-242.06824532041128,2784.7763133645058,193.5,283.0,0.5211953074858876
-171.79545709327908,2868.9536170959473,166.34375,239.0,0.5185893309484582
-197.20676394783675,2115.35370606184,116.1875,169.0,0.5159963842937159
-275.62132099629395,3621.760921359062,250.9375,358.0,0.5134164023722473
-152.1760892342885,1740.256711602211,132.09375,188.0,0.510849320360386
-214.44350171335347,3744.287656903267,248.3125,352.0,0.5082950737585841
-258.9626029007403,2872.5401659607887,164.65625,235.0,0.5057535983897912
-308.6679785418016,2084.0848149359226,141.5625,205.0,0.5032248303978422
-160.9386018223206,937.7775470614433,80.375,115.0,0.500708706245853
-256.40482974088354,1194.097945779562,89.84375,130.0,0.4982051627146237
-347.9238939938329,3204.5577820539474,228.34375,325.0,0.49571413690105054
-428.35384407985805,6934.6267548799515,491.1875,712.0,0.4932355662165453
-129.27335616744824,889.7371068000793,88.59375,128.0,0.4907693883854626
-111.33259413627084,1722.2945755422115,123.40625,176.0,0.4883155414435353
-150.98917759768483,4682.386903464794,294.5625,413.0,0.4858739637363176
-317.6214005436592,1283.1848462820053,92.03125,130.0,0.483444593917636
-210.92643391625694,2776.8947783112526,217.71875,310.0,0.4810273709480478
-147.40423775690616,1042.9000709056854,58.8125,85.0,0.47862223409330756
-259.09691749885184,1368.0037398338318,95.34375,134.0,0.47622912292284103
-177.78565629827318,1183.111810684204,99.25,139.0,0.4738479773082268
-401.09223026739994,5400.473196208477,393.46875,550.0,0.47147873742168567
-118.37415914279353,2060.426811337471,185.5625,259.0,0.46912134373457726
-286.215891317339,2037.6916595697403,179.125,249.0,0.46677573701590436
-387.09880112597403,5274.304726421833,398.1875,553.0,0.46444185833082485
-164.49006162574028,3605.9574096798897,293.375,407.0,0.46211964903917074
-213.20879929365174,2677.0440586805344,206.25,284.0,0.4598090507939749
-166.11290869023452,2266.118693560362,181.28125,251.0,0.457510005540005
-194.27567385653128,6328.223064303398,483.03125,674.0,0.45522245551230495
-391.63657270094535,3139.9136852920055,234.5,325.0,0.4529463432347434
-306.58142006321907,1056.669216811657,103.0625,145.0,0.4506816115185697
-285.7931919326834,4025.540526688099,308.75,432.0,0.4484282034609769
-281.44644054451123,3789.9855826199055,268.78125,373.0,0.446186062443672
-200.88306349870177,5716.79795986414,460.78125,640.0,0.4439551321314536
-299.3075433431424,2742.565963745117,258.4375,359.0,0.4417353564707963
-295.02365890748206,4505.620201438665,342.125,475.0,0.43952667968844233
-268.02607810056986,1947.1780875623226,187.59375,265.0,0.43732904629000013
-457.3286638084094,14539.181998550892,1341.375,1876.0,0.4351424010585501
-246.11201074329261,4737.165673315525,467.96875,655.0,0.43296668905325736
